"STATION","NAME","DATE","AWND","PGTM","PRCP","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT08"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2019-12-10","0.67",,"0.00",,"69","51","  270","  260","6.0","8.9","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2019-12-11","0.89",,"0.00",,"69","50","  100","  270","6.0","11.0",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2019-12-12","0.00",,"0.00",,"74","53","  140","  140","6.0","8.9",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2019-12-13","0.67",,"0.00",,"71","54","  270","  270","6.9","12.1","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2019-12-14","0.67",,"0.00",,"68","56","  270","  270","8.1","12.1",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2019-12-15","3.80",,"0.00",,"64","53","  310","  330","13.0","21.9",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2019-12-16","1.34",,"0.00",,"70","48","  270","  260","6.0","10.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2019-12-17","1.79",,"0.00",,"71","43","  100","   90","8.1","13.0",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2019-12-18","1.79",,"0.00",,"65","46","  260","   80","8.1","13.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2019-12-19","0.67",,"0.00",,"69","45","  270","  260","6.0","8.9",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2019-12-20","1.34",,"0.00",,"77","50","  100","   90","6.0","8.9",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2019-12-21","0.89",,"0.00",,"75","52","   90","  100","6.0","8.9",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2019-12-22","4.47",,"0.80",,"69","54","   70","   90","12.1","21.9",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2019-12-23","6.49",,"0.92",,"60","51","   90","   80","19.9","32.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2019-12-24","1.57",,"0.00",,"64","48","  260","  270","8.1","14.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2019-12-25","4.70",,"1.07",,"61","51","   80","  120","12.1","21.0","    1",,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2019-12-26","4.70",,"0.68",,"56","47","   80","   80","21.0","32.0","    1",,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2019-12-27","1.34",,"0.00",,"66","44","  260","  270","6.9","12.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2019-12-28","0.22",,"0.00",,"64","44","  270","  280","6.0","8.9",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2019-12-29","0.89",,"0.00",,"63","47","  260","  100","6.0","10.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2019-12-30","2.24",,"0.00",,"66","54","   60","   60","8.1","13.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2019-12-31","0.67",,"0.00",,"75","49","  260","  260","6.0","8.9",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-01-01","1.34",,"0.00",,"70","49","  270","  270","8.9","13.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-01-02","1.34",,"0.00",,"70","50","   90","   90","8.9","14.1",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-01-03","0.89",,"0.00",,"76","51","  270","  270","6.9","10.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-01-04","0.67",,"0.00",,"72","48","  260","  270","6.9","11.0","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-01-05","0.67",,"0.00",,"71","48","  260","  260","8.9","12.1","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-01-06","0.89",,"0.00",,"79","48","   40","   40","6.0","8.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-01-07","2.46",,"0.00",,"79","56","  100","  100","6.9","11.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-01-08","1.57",,"0.00",,"66","53","  260","  270","8.1","12.1",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-01-09","1.57",,"0.00",,"64","51","  260","  270","8.1","12.1",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-01-10","1.12",,"0.00",,"67","47","  270","  270","8.1","12.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-01-11","0.89",,"0.00",,"65","46","  260","  260","6.9","11.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-01-12","1.12",,"0.00",,"65","49","  260","  270","8.1","13.0",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-01-13","0.67",,"0.00",,"65","49","  270","  280","6.0","11.0","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-01-14","0.45",,"0.00",,"65","48","  270","  270","8.1","12.1",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-01-15","0.22",,"0.00",,"67","47","  260","  260","6.9","10.1",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-01-16","1.34",,"0.15",,"63","50","  260","  270","10.1","18.1","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-01-17","2.01",,"0.15",,"65","49","   90","   70","8.1","12.1","    1",,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-01-18","1.57",,"0.00",,"73","49","  270","  270","6.9","12.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-01-19","2.01",,"0.00",,"77","54","  270","  270","8.1","13.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-01-20","0.67",,"0.00",,"65","56","   90","  120","6.0","8.9",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-01-21","0.89",,"0.02",,"65","54","  260","  260","8.1","14.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-01-22","0.45",,"0.00",,"67","52","  260","  260","6.0","10.1",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-01-23","1.57",,"0.00",,"76","51","  260","  270","8.1","12.1",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-01-24","0.89",,"0.00",,"75","52","  270","  270","8.1","11.0","    1","    1","    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-01-25","0.67",,"0.00",,"72","53","  260","  270","6.9","10.1","    1","    1","    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-01-26","1.34",,"0.00",,"63","56","  280","  260","6.9","11.0",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-01-27","1.57",,"0.00",,"73","53","  360","  330","6.9","11.0","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-01-28","2.01",,"0.00",,"77","55","  320","  320","10.1","18.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-01-29","3.13",,"0.00",,"78","57","   10","   20","14.1","23.9",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-01-30","0.89",,"0.00",,"76","52","  260","  260","6.9","11.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-01-31","0.89",,"0.00",,"83","51","  260","  270","8.1","12.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-02-01","1.57",,"0.00",,"86","55","  260","  260","8.1","13.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-02-02","2.46",,"0.00",,"72","55","  350","  360","8.9","17.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-02-03","5.82",,"0.00",,"63","48","  340","  330","19.9","34.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-02-04","1.12",,"0.00",,"62","42","  260","  270","8.9","15.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-02-05","1.12",,"0.00",,"64","44","  260","  270","8.1","13.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-02-06","0.45",,"0.00",,"67","47","  260","  260","6.9","12.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-02-07","1.34",,"0.00",,"69","48","  270","  260","6.0","10.1",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-02-08","1.12",,"0.00",,"70","51","  270","  260","8.1","13.0","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-02-09","2.91",,"0.00",,"63","54","  100","   90","10.1","17.0",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-02-10","2.24",,"0.00",,"76","52","  360","  350","12.1","21.9",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-02-11","0.67",,"0.00",,"74","52","  260","  280","8.9","16.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-02-12","0.89",,"0.00",,"69","50","  260","  260","6.9","14.1",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-02-13","1.12",,"0.00",,"71","50","  260","  270","8.1","13.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-02-14","0.67",,"0.00",,"71","49","  260","  260","8.1","13.0",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-02-15","0.89",,"0.00",,"70","49","  260","  270","8.1","13.0",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-02-16","0.45",,"0.00",,"72","51","  260","  270","8.1","13.0","    1","    1","    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-02-17","1.12",,"0.00",,"70","51","  270","  270","6.9","12.1",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-02-18","1.12",,"0.00",,"72","56","  260","  270","8.1","14.1","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-02-19","1.34",,"0.00",,"70","57","  250","  260","6.9","13.0",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-02-20","1.12",,"0.00",,"81","52","  260","  260","8.9","19.0","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-02-21","2.24",,"0.00",,"80","58","  130","  170","8.1","12.1",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-02-22","2.24",,"0.04",,"66","59","  260","  140","10.1","18.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-02-23","1.12",,"0.00",,"68","53","  260","  270","8.1","12.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-02-24","0.67",,"0.00",,"71","52","  270","  260","8.9","14.1",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-02-25","0.67",,"0.00",,"83","52","  270","  260","8.1","13.0",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-02-26","0.89",,"0.00",,"81","53","  260","  260","8.9","13.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-02-27","1.57",,"0.00",,"86","57","  270","  260","6.9","11.0",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-02-28","2.46",,"0.00",,"88","64","  270","  260","8.1","14.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-02-29","2.68",,"0.00",,"73","60","  280","  260","8.1","14.1",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-03-01","2.68",,"0.01",,"63","54","  260","  250","12.1","19.9",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-03-02","2.91",,"0.00",,"74","50","   10","   30","12.1","19.9",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-03-03","1.12",,"0.00",,"82","56","  260","  270","6.9","12.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-03-04","1.34",,"0.00",,"75","58","  260","  270","8.9","17.0",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-03-05","1.34",,"0.00",,"75","58","  270","  280","8.9","14.1",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-03-06","1.57",,"0.00",,"72","57","  260","  260","8.9","15.0","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-03-07","1.57",,"0.00",,"67","57","  260","  260","12.1","19.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-03-08","1.79",,"0.00",,"67","52","  270","  260","8.9","15.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-03-09","2.46",,"0.04",,"75","53","  160","  160","12.1","21.9",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-03-10","4.92",,"0.25",,"67","59","   80","   80","15.0","21.9",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-03-11","2.24",,"0.00",,"73","60","  270","  270","8.9","14.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-03-12","1.34",,"1.30",,"64","56","  350","  350","10.1","17.0","    1",,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-03-13","0.89",,"0.50",,"60","55","  100","   90","6.9","8.9","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-03-14","1.12",,"0.26",,"61","57","  270","  260","6.9","10.1","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-03-15","2.24",,"0.05",,"65","54","  270","  260","10.1","16.1","    1",,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-03-16","2.91",,"0.38",,"65","52","  140","  140","13.0","23.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-03-17","1.57",,"0.00",,"63","47","  270","  270","10.1","14.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-03-18","2.01",,"0.00",,"65","48","  260","  270","10.1","19.9",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-03-19","2.46",,"0.00",,"64","51","  270","  280","10.1","19.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-03-20","2.91",,"0.00",,"66","54","  100","  110","8.1","12.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-03-21","1.79",,"0.01",,"69","55","  270","  260","10.1","17.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-03-22","1.57",,"1.51",,"74","53","  100","   90","12.1","16.1","    1",,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-03-23","2.24",,"0.03",,"67","55","  260","  260","12.1","17.0","    1",,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-03-24","2.68",,"0.00",,"66","52","  260","  280","10.1","18.1",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-03-25","2.68",,"0.00",,"66","54","  270","  250","12.1","19.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-03-26","3.58",,"0.00",,"64","49","  270","  270","16.1","25.9",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-03-27","2.91",,"0.00",,"67","50","  260","  280","12.1","19.9",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-03-28","2.68",,"0.00",,"68","54","  260","  280","8.9","15.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-03-29","3.36",,"0.00",,"69","54","  270","  260","13.0","21.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-03-30","2.01",,"0.00",,"75","54","  260","  260","10.1","17.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-03-31","1.57",,"0.00",,"78","56","  270","  280","8.9","13.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-04-01","1.79",,"0.00",,"75","60","  270","  280","12.1","18.1",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-04-02","2.01",,"0.00",,"72","60","  260","  270","8.9","16.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-04-03","1.79",,"0.00",,"71","57","  270","  270","12.1","16.1",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-04-04","2.68",,"0.00",,"70","57","  260","  260","10.1","16.1",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-04-05","1.57",,"0.12",,"65","57","  140","  130","8.1","14.1",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-04-06","2.01",,"1.10",,"64","56","  250","  170","8.1","14.1","    1",,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-04-07","2.01",,"0.82",,"67","53","  270","  270","8.9","15.0","    1",,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-04-08","2.91",,"0.01",,"64","52","  260","  260","10.1","19.0","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-04-09","5.82",,"0.75",,"57","52","   80","   90","10.1","15.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-04-10","3.13",,"0.16",,"67","51","   90","  100","12.1","16.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-04-11","2.24",,"0.00",,"73","53","  260","  260","8.9","15.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-04-12","0.89",,"0.06",,"63","58","  270",,"4.9",,"    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-04-13","2.01",,"0.00",,"67","56","  270","  270","10.1","17.0",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-04-14","1.57",,"0.00",,"74","53","  270","  270","8.9","14.1",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-04-15","1.79",,"0.00",,"83","56","  270","  260","12.1","18.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-04-16","1.57",,"0.00",,"78","58","  260","  270","8.9","15.0",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-04-17","1.79",,"0.00",,"71","59","  270","  260","10.1","18.1",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-04-18","2.01",,"0.00",,"69","60","  260","  270","12.1","17.0",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-04-19","2.24",,"0.00",,"70","59","  270","  270","12.1","19.9",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-04-20","2.24",,"0.00",,"69","59","  270","  260","12.1","16.1",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-04-21","1.79",,"0.00",,"74","58","  270","  270","10.1","17.0",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-04-22","2.46",,"0.00",,"82","58","  270","  260","8.9","14.1",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-04-23","2.01",,"0.00",,"92","65","  130","  280","8.9","15.0",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-04-24","1.57",,"0.00",,"93","66","  100","  340","8.9","13.0",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-04-25","1.34",,"0.00",,"93","69","  260","  260","8.1","12.1",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-04-26","1.57",,"0.00",,"88","64","  270","  260","8.1","13.0",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-04-27","1.34",,"0.00",,"81","63","  280","  270","8.1","13.0",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-04-28","1.12",,"0.00",,"85","64","  280","  260","8.9","15.0",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-04-29","1.57",,"0.00",,"79","64","  270","  260","10.1","18.1",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-04-30","1.57",,"0.00",,"76","64","  270","  270","10.1","16.1",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-05-01","1.34",,"0.00",,"79","62","  260","  260","8.9","15.0",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-05-02","2.24",,"0.00",,"79","63","  270","  270","12.1","19.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-05-03","1.34",,"0.00",,"77","61","  270","  260","8.9","17.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-05-04","1.79",,"0.00",,"83","60","  260","  270","8.9","13.0",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-05-05","2.01",,"0.00",,"89","64","  260","  260","8.9","13.0",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-05-06","1.57",,"0.00",,"92","65","  260","  280","8.9","14.1",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-05-07","1.57",,"0.00",,"95","68","  260","  270","10.1","14.1",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-05-08","0.89",,"0.00",,"89","65","  260","  270","8.1","14.1",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-05-09","2.01",,"0.00",,"79","64","  260","  270","8.9","15.0",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-05-10","2.01",,"0.00",,"76","63","  270","  270","10.1","17.0",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-05-11","2.68",,"0.00",,"75","61","  270",,"8.1",,,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-05-12","2.24",,"0.00",,"73","60","  260","  270","12.1","19.0",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-05-13","2.01",,"0.00",,"75","59","  260","  270","12.1","18.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-05-14","3.58",,"0.00",,"77","62","  260","  270","13.0","19.9",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-05-15","2.01",,"0.00",,"80","65","  260","  270","8.9","14.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-05-16","2.01",,"0.00",,"82","62","  260","  260","10.1","15.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-05-17","2.24",,"0.00",,"83","65","  260","  270","12.1","18.1",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-05-18","3.13",,"0.14",,"75","61","  270","  270","13.0","19.9",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-05-19","3.36",,"0.00",,"73","57","  260","  260","15.0","23.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-05-20","2.91",,"0.00",,"77","61","  260","  270","12.1","19.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-05-21","2.01",,"0.00",,"80","59","  260","  260","10.1","15.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-05-22","2.91",,"0.00",,"79","62","  260","  270","12.1","19.0",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-05-23","3.13",,"0.00",,"75","61","  260","  260","10.1","16.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-05-24","1.57",,"0.00",,"79","58","  260","  260","10.1","16.1",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-05-25","1.34",,"0.00",,"77","59","  260","  260","8.1","14.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-05-26","1.57",,"0.00",,"82","60","  260","  270","10.1","15.0","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-05-27","1.34",,"0.00",,"81","60","  270","  260","10.1","16.1","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-05-28","2.01",,"0.00",,"75","62","  270","  270","10.1","18.1",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-05-29","1.34",,"0.00",,"73","63","  260","  280","8.9","14.1",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-05-30","3.13",,"0.00",,"75","61","  260","  280","13.0","21.9",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-05-31","1.79",,"0.00",,"75","59","  270","  260","12.1","17.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-06-01","1.57",,"0.00",,"81","61","  260","  260","8.9","16.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-06-02","1.12",,"0.00",,"83","62","  260","  260","8.1","11.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-06-03","1.57",,"0.00",,"91","64","  270","  270","8.9","16.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-06-04","1.34",,"0.00",,"79","64","  150","  170","6.9","11.0",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-06-05","1.79",,"0.00",,"73","64","  260","  270","10.1","17.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-06-06","2.46",,"0.00",,"74","62","  260","  270","8.9","14.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-06-07","3.80",,"0.00",,"77","62","  350","  360","13.0","21.9",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-06-08","2.46",,"0.00",,"88","65","  360","  360","14.1","25.9",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-06-09","1.79",,"0.00",,"98","66","  260","  270","14.1","21.9",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-06-10","2.46",,"0.00",,"98","67","  260","  260","12.1","19.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-06-11","2.01",,"0.00",,"91","63","  270","  270","10.1","15.0",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-06-12","1.79",,"0.00",,"79","62","  270","  270","10.1","19.9",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-06-13","2.91",,"0.00",,"77","62","  260","  260","13.0","23.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-06-14","3.36",,"0.00",,"80","61","  260","  260","10.1","16.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-06-15","1.57",,"0.00",,"80","62","  260","  270","10.1","17.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-06-16","2.46",,"0.00",,"76","64","  260","  270","8.9","15.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-06-17","2.01",,"0.00",,"75","64","  270","  260","8.9","14.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2020-06-18","2.01",,"0.00",,"73","63","  270","  270","10.1","15.0",,,"    1"
